Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Denmark,European Region of WHO,Northern Europe,2009,50,2009-12-07,2009-12-13,239,239,0,71,0,0,0,71,0,0,0,0,71,,No Report
Denmark,European Region of WHO,Northern Europe,2009,51,2009-12-14,2009-12-20,111,111,0,24,0,0,0,24,0,0,0,0,24,,Sporadic
Denmark,European Region of WHO,Northern Europe,2009,52,2009-12-21,2009-12-27,,,,,,,,,,,,,,,No Report
Denmark,European Region of WHO,Northern Europe,2009,53,2009-12-28,2010-01-03,49,49,0,17,0,0,0,17,0,0,0,0,17,,Sporadic
Denmark,European Region of WHO,Northern Europe,2010,1,2010-01-04,2010-01-10,70,70,0,8,0,0,0,8,0,0,0,0,8,,Sporadic
Denmark,European Region of WHO,Northern Europe,2010,2,2010-01-11,2010-01-17,35,35,0,2,0,0,0,2,0,0,0,0,2,,No Report
Denmark,European Region of WHO,Northern Europe,2010,3,2010-01-18,2010-01-24,54,53,0,3,0,0,0,3,0,0,0,0,3,,No Report
Denmark,European Region of WHO,Northern Europe,2010,4,2010-01-25,2010-01-31,66,66,0,4,0,0,0,4,0,0,0,0,4,,No Report
Denmark,European Region of WHO,Northern Europe,2010,5,2010-02-01,2010-02-07,81,81,0,6,0,0,0,6,0,0,0,0,6,,No Report
Denmark,European Region of WHO,Northern Europe,2010,6,2010-02-08,2010-02-14,50,45,0,1,0,0,0,1,0,0,0,0,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,7,2010-02-15,2010-02-21,56,56,0,2,0,0,0,2,0,0,0,0,2,,No Report
Denmark,European Region of WHO,Northern Europe,2010,8,2010-02-22,2010-02-28,56,56,0,2,0,0,0,2,0,0,0,0,2,,No Report
Denmark,European Region of WHO,Northern Europe,2010,9,2010-03-01,2010-03-07,23,23,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,10,2010-03-08,2010-03-14,45,45,0,1,0,0,0,1,0,0,2,2,3,,No Report
Denmark,European Region of WHO,Northern Europe,2010,11,2010-03-15,2010-03-21,49,49,0,3,0,0,0,3,0,0,0,0,3,,No Report
Denmark,European Region of WHO,Northern Europe,2010,12,2010-03-22,2010-03-28,33,33,0,1,0,0,1,2,0,0,3,3,5,,No Report
Denmark,European Region of WHO,Northern Europe,2010,13,2010-03-29,2010-04-04,18,18,0,1,0,0,0,1,0,0,1,1,2,,No Report
Denmark,European Region of WHO,Northern Europe,2010,14,2010-04-05,2010-04-11,32,32,1,0,0,0,0,1,0,0,1,1,2,,No Report
Denmark,European Region of WHO,Northern Europe,2010,15,2010-04-12,2010-04-18,32,32,1,0,0,0,0,1,0,0,2,2,3,,No Report
Denmark,European Region of WHO,Northern Europe,2010,16,2010-04-19,2010-04-25,18,18,0,0,0,0,0,0,0,0,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,17,2010-04-26,2010-05-02,15,15,0,0,0,0,0,0,0,0,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,18,2010-05-03,2010-05-09,17,17,0,0,0,0,0,0,0,0,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,19,2010-05-10,2010-05-16,11,11,0,0,0,0,0,0,0,0,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,20,2010-05-17,2010-05-23,17,17,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,21,2010-05-24,2010-05-30,17,17,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,22,2010-05-31,2010-06-06,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,23,2010-06-07,2010-06-13,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,24,2010-06-14,2010-06-20,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,25,2010-06-21,2010-06-27,19,19,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,26,2010-06-28,2010-07-04,16,16,0,0,0,0,0,0,0,0,1,1,1,,No Report
Denmark,European Region of WHO,Northern Europe,2010,27,2010-07-05,2010-07-11,16,16,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,28,2010-07-12,2010-07-18,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,29,2010-07-19,2010-07-25,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,30,2010-07-26,2010-08-01,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,31,2010-08-02,2010-08-08,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,32,2010-08-09,2010-08-15,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,33,2010-08-16,2010-08-22,12,12,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,34,2010-08-23,2010-08-29,21,21,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,35,2010-08-30,2010-09-05,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,36,2010-09-06,2010-09-12,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,37,2010-09-13,2010-09-19,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,38,2010-09-20,2010-09-26,20,20,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,39,2010-09-27,2010-10-03,24,24,0,0,0,0,0,0,0,0,0,0,0,,No Report
Denmark,European Region of WHO,Northern Europe,2010,40,2010-10-04,2010-10-10,,22,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,41,2010-10-11,2010-10-17,,38,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,42,2010-10-18,2010-10-24,,21,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,43,2010-10-25,2010-10-31,,28,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,44,2010-11-01,2010-11-07,,31,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,45,2010-11-08,2010-11-14,,33,0,0,0,,0,0,0,0,0,0,0,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,46,2010-11-15,2010-11-21,,52,0,1,0,,0,1,0,0,0,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,47,2010-11-22,2010-11-28,,28,0,0,1,,0,1,0,0,0,0,1,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,48,2010-11-29,2010-12-05,43,43,0,1,0,0,0,1,0,3,0,3,4,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,49,2010-12-06,2010-12-12,49,49,0,5,0,0,0,5,0,0,0,0,5,,No Activity
Denmark,European Region of WHO,Northern Europe,2010,50,2010-12-13,2010-12-19,56,56,0,7,0,0,0,7,0,1,0,1,8,,No Report
Denmark,European Region of WHO,Northern Europe,2010,51,2010-12-20,2010-12-26,47,47,0,12,0,0,0,12,0,7,0,7,19,,No Report
Denmark,European Region of WHO,Northern Europe,2010,52,2010-12-27,2011-01-02,72,72,0,10,0,0,0,10,0,13,0,13,23,,Widespread Outbreak
Estonia,European Region of WHO,Northern Europe,2009,1,2008-12-29,2009-01-04,,17,0,,0,,2,2,0,0,1,1,3,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,2,2009-01-05,2009-01-11,,51,0,,5,,7,12,0,0,1,1,13,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,3,2009-01-12,2009-01-18,,70,0,,1,,10,11,0,0,0,0,11,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,4,2009-01-19,2009-01-25,,120,0,,14,,20,34,0,0,3,3,37,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,5,2009-01-26,2009-02-01,,114,1,,14,,7,22,0,0,6,6,28,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,6,2009-02-02,2009-02-08,,133,0,,16,,21,37,0,0,9,9,46,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,7,2009-02-09,2009-02-15,,122,0,,15,,13,28,0,0,7,7,35,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,8,2009-02-16,2009-02-22,,136,1,,22,,13,36,0,0,15,15,51,,Widespread Outbreak
Estonia,European Region of WHO,Northern Europe,2009,9,2009-02-23,2009-03-01,,96,0,,10,,6,16,0,0,24,24,40,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,10,2009-03-02,2009-03-08,,167,0,,19,,14,33,0,0,47,47,80,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,11,2009-03-09,2009-03-15,,130,0,,5,,7,12,0,0,33,33,45,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,12,2009-03-16,2009-03-22,,103,0,,9,,4,13,0,0,26,26,39,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,13,2009-03-23,2009-03-29,,102,0,,6,,2,8,0,0,21,21,29,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,14,2009-03-30,2009-04-05,,84,1,,2,,3,6,0,0,13,13,19,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,15,2009-04-06,2009-04-12,,42,0,,0,,0,0,0,0,6,6,6,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,16,2009-04-13,2009-04-19,,55,0,,0,,2,2,0,0,11,11,13,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,17,2009-04-20,2009-04-26,,47,0,,0,,0,0,0,0,4,4,4,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,18,2009-04-27,2009-05-03,,24,0,,0,,0,0,0,0,0,0,0,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,19,2009-05-04,2009-05-10,,23,0,,0,,0,0,0,0,4,4,4,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,20,2009-05-11,2009-05-17,,30,0,,1,,0,1,0,0,3,3,4,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,21,2009-05-18,2009-05-24,,16,0,,0,,0,0,0,0,1,1,1,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,22,2009-05-25,2009-05-31,,24,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,23,2009-06-01,2009-06-07,,32,0,3,0,,1,4,0,0,0,0,4,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,24,2009-06-08,2009-06-14,,33,0,,0,,0,0,0,0,2,2,2,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,25,2009-06-15,2009-06-21,32,32,0,1,0,,0,1,,,0,0,1,,No Report
Estonia,European Region of WHO,Northern Europe,2009,26,2009-06-22,2009-06-28,45,45,,8,,,,8,,,0,0,8,,No Report
Estonia,European Region of WHO,Northern Europe,2009,27,2009-06-29,2009-07-05,24,24,,,,,,0,,,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2009,28,2009-07-06,2009-07-12,23,23,,2,,,,2,,,0,0,2,,No Report
Estonia,European Region of WHO,Northern Europe,2009,29,2009-07-13,2009-07-19,49,49,,7,,,,7,,,0,0,7,,No Report
Estonia,European Region of WHO,Northern Europe,2009,30,2009-07-20,2009-07-26,56,56,,12,,,,12,,,0,0,12,,No Report
Estonia,European Region of WHO,Northern Europe,2009,31,2009-07-27,2009-08-02,63,63,,6,,,,6,,,0,0,6,,No Report
Estonia,European Region of WHO,Northern Europe,2009,32,2009-08-03,2009-08-09,52,52,,10,,,,10,,,0,0,10,,No Report
Estonia,European Region of WHO,Northern Europe,2009,33,2009-08-10,2009-08-16,59,59,,6,,,,6,,,0,0,6,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,34,2009-08-17,2009-08-23,28,28,,1,,,,1,,,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,35,2009-08-24,2009-08-30,57,57,,4,,,,4,,,0,0,4,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,36,2009-08-31,2009-09-06,,10,0,3,0,,0,3,0,0,0,0,3,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,37,2009-09-07,2009-09-13,,23,0,2,0,,1,3,0,0,0,0,3,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,38,2009-09-14,2009-09-20,41,41,,2,,,,2,,,0,0,2,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,39,2009-09-21,2009-09-27,18,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,40,2009-09-28,2009-10-04,25,25,0,0,0,,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,41,2009-10-05,2009-10-11,12,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,42,2009-10-12,2009-10-18,14,14,0,0,0,,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,43,2009-10-19,2009-10-25,39,39,0,2,0,,2,4,0,0,0,0,4,,No Activity
Estonia,European Region of WHO,Northern Europe,2009,44,2009-10-26,2009-11-01,59,59,0,16,0,,2,18,0,0,1,1,19,,Sporadic
Estonia,European Region of WHO,Northern Europe,2009,45,2009-11-02,2009-11-08,166,166,0,63,0,,3,66,0,0,2,2,68,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,46,2009-11-09,2009-11-15,332,332,0,69,2,,2,73,0,0,11,11,84,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,47,2009-11-16,2009-11-22,254,254,0,72,,,12,84,0,0,3,3,87,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,48,2009-11-23,2009-11-29,336,336,0,92,,,17,109,0,0,2,2,111,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,49,2009-11-30,2009-12-06,396,396,0,127,,,17,144,0,0,0,0,144,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,50,2009-12-07,2009-12-13,332,332,0,80,0,0,16,96,0,0,1,1,97,,No Report
Estonia,European Region of WHO,Northern Europe,2009,51,2009-12-14,2009-12-20,235,235,0,106,0,0,19,125,0,0,0,0,125,,Local Outbreak
Estonia,European Region of WHO,Northern Europe,2009,52,2009-12-21,2009-12-27,120,120,0,59,0,0,6,65,0,0,0,0,65,,Regional Outbreak
Estonia,European Region of WHO,Northern Europe,2009,53,2009-12-28,2010-01-03,115,115,0,34,0,0,6,40,0,0,0,0,40,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,1,2010-01-04,2010-01-10,167,167,0,35,0,0,6,41,0,0,0,0,41,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,2,2010-01-11,2010-01-17,106,106,0,24,0,0,10,34,0,0,0,0,34,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,3,2010-01-18,2010-01-24,110,110,0,20,0,0,5,25,0,0,0,0,25,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,4,2010-01-25,2010-01-31,104,104,0,9,0,0,0,9,0,0,0,0,9,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,5,2010-02-01,2010-02-07,88,88,0,11,0,0,1,12,0,0,0,0,12,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,6,2010-02-08,2010-02-14,102,102,0,12,0,0,2,14,0,0,1,1,15,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,7,2010-02-15,2010-02-21,65,65,0,2,0,0,0,2,0,0,0,0,2,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,8,2010-02-22,2010-02-28,46,46,0,2,0,0,0,2,0,0,0,0,2,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,9,2010-03-01,2010-03-07,69,69,0,2,0,0,0,2,0,0,0,0,2,,Widespread Outbreak
Estonia,European Region of WHO,Northern Europe,2010,10,2010-03-08,2010-03-14,79,79,0,1,0,0,0,1,0,0,1,1,2,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,11,2010-03-15,2010-03-21,70,70,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,12,2010-03-22,2010-03-28,61,61,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,13,2010-03-29,2010-04-04,52,52,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,14,2010-04-05,2010-04-11,51,51,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,15,2010-04-12,2010-04-18,28,28,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,16,2010-04-19,2010-04-25,38,38,0,2,0,0,0,2,0,0,0,0,2,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,17,2010-04-26,2010-05-02,57,57,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,18,2010-05-03,2010-05-09,33,33,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,19,2010-05-10,2010-05-16,35,35,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,20,2010-05-17,2010-05-23,32,32,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,21,2010-05-24,2010-05-30,8,8,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,22,2010-05-31,2010-06-06,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,23,2010-06-07,2010-06-13,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,24,2010-06-14,2010-06-20,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,25,2010-06-21,2010-06-27,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,26,2010-06-28,2010-07-04,5,5,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,27,2010-07-05,2010-07-11,13,13,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,28,2010-07-12,2010-07-18,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,29,2010-07-19,2010-07-25,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,30,2010-07-26,2010-08-01,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,31,2010-08-02,2010-08-08,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,32,2010-08-09,2010-08-15,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,33,2010-08-16,2010-08-22,3,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,34,2010-08-23,2010-08-29,5,,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,35,2010-08-30,2010-09-05,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,36,2010-09-06,2010-09-12,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,37,2010-09-13,2010-09-19,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,38,2010-09-20,2010-09-26,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,39,2010-09-27,2010-10-03,21,21,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,40,2010-10-04,2010-10-10,31,31,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,41,2010-10-11,2010-10-17,28,28,0,0,0,0,1,1,0,0,0,0,1,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,42,2010-10-18,2010-10-24,54,54,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,43,2010-10-25,2010-10-31,39,39,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,44,2010-11-01,2010-11-07,32,32,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,45,2010-11-08,2010-11-14,32,32,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,46,2010-11-15,2010-11-21,,48,0,0,0,,0,0,0,0,0,0,0,,No Activity
Estonia,European Region of WHO,Northern Europe,2010,47,2010-11-22,2010-11-28,,49,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,48,2010-11-29,2010-12-05,,69,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,49,2010-12-06,2010-12-12,,85,0,2,1,,1,4,0,0,0,0,4,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,50,2010-12-13,2010-12-19,,73,0,0,0,,0,0,0,0,3,3,3,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,51,2010-12-20,2010-12-26,,74,0,5,2,,3,10,0,0,0,0,10,,Sporadic
Estonia,European Region of WHO,Northern Europe,2010,52,2010-12-27,2011-01-02,,79,0,4,0,,0,4,0,0,0,0,4,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,1,2008-12-29,2009-01-04,,25,0,,3,,5,8,0,0,0,0,8,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2009,2,2009-01-05,2009-01-11,,22,0,,13,,1,14,0,0,0,0,14,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2009,3,2009-01-12,2009-01-18,,78,1,,41,,12,54,0,0,0,0,54,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,4,2009-01-19,2009-01-25,,46,0,,20,,11,31,0,1,0,1,32,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,5,2009-01-26,2009-02-01,,48,,,19,,4,23,,2,2,4,27,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,6,2009-02-02,2009-02-08,,61,0,,18,,7,25,,6,,6,31,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,7,2009-02-09,2009-02-15,,38,0,,10,,0,10,0,0,0,0,10,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,8,2009-02-16,2009-02-22,,42,0,,7,,7,14,,4,1,5,19,,Widespread Outbreak
Finland,European Region of WHO,Northern Europe,2009,9,2009-02-23,2009-03-01,,43,1,,3,,1,5,0,5,0,5,10,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2009,10,2009-03-02,2009-03-08,,41,0,,3,,3,6,,9,0,9,15,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2009,11,2009-03-09,2009-03-15,,51,,,,,3,3,,9,5,14,17,,Regional Outbreak
Finland,European Region of WHO,Northern Europe,2009,12,2009-03-16,2009-03-22,,34,0,,0,,2,2,0,0,10,10,12,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2009,13,2009-03-23,2009-03-29,,43,0,,0,,2,2,0,0,4,4,6,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2009,14,2009-03-30,2009-04-05,,,,,,,,,,,,,,,No Report
Finland,European Region of WHO,Northern Europe,2009,15,2009-04-06,2009-04-12,,,,,,,,,,,,,,,No Report
Finland,European Region of WHO,Northern Europe,2009,16,2009-04-13,2009-04-19,,6,0,0,0,,0,0,,,2,2,2,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,17,2009-04-20,2009-04-26,,17,0,0,0,,0,0,,,1,1,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,18,2009-04-27,2009-05-03,,13,0,0,0,,0,0,,,4,4,4,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,19,2009-05-04,2009-05-10,,14,0,0,0,,1,1,,,1,1,2,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,20,2009-05-11,2009-05-17,,12,0,0,0,,0,0,,,2,2,2,,No Activity
Finland,European Region of WHO,Northern Europe,2009,21,2009-05-18,2009-05-24,,8,0,0,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,22,2009-05-25,2009-05-31,,3,0,0,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,23,2009-06-01,2009-06-07,,9,0,0,0,,3,3,,,0,0,3,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,24,2009-06-08,2009-06-14,,5,0,0,0,,0,0,,,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,25,2009-06-15,2009-06-21,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,26,2009-06-22,2009-06-28,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,27,2009-06-29,2009-07-05,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,28,2009-07-06,2009-07-12,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Finland,European Region of WHO,Northern Europe,2009,29,2009-07-13,2009-07-19,5,5,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,30,2009-07-20,2009-07-26,16,16,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,31,2009-07-27,2009-08-02,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,32,2009-08-03,2009-08-09,16,16,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,33,2009-08-10,2009-08-16,24,24,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,34,2009-08-17,2009-08-23,44,44,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,35,2009-08-24,2009-08-30,37,37,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Finland,European Region of WHO,Northern Europe,2009,36,2009-08-31,2009-09-06,47,47,0,14,0,0,2,16,0,0,0,0,16,,Local Outbreak
Finland,European Region of WHO,Northern Europe,2009,37,2009-09-07,2009-09-13,75,75,0,15,0,0,0,15,0,0,0,0,15,,Local Outbreak
